"Username","participant_ethnicity","Response.RT","key","Target_Ethnicity","Target_Gender","scored"
"M20320723_BB","Black",3830,"NEW","B","F",0
"M20320723_BB","Black",3129,"OLD","W","M",1
"M20320723_BB","Black",3040,"NEW","B","M",0
"M20320723_BB","Black",2643,"OLD","W","F",1
"M20320723_BB","Black",2785,"OLD","B","M",1
"M20320723_BB","Black",3497,"NEW","B","F",0
"M20320723_BB","Black",1892,"OLD","B","F",1
"M20320723_BB","Black",1623,"NEW","W","F",1
"M20320723_BB","Black",1563,"OLD","B","F",1
"M20320723_BB","Black",3354,"OLD","B","M",1
"M20320723_BB","Black",2786,"OLD","W","M",1
"M20320723_BB","Black",2964,"OLD","B","F",1
"M20320723_BB","Black",2282,"OLD","W","M",0
"M20320723_BB","Black",2335,"OLD","B","F",1
"M20320723_BB","Black",6446,"OLD","B","M",0
"M20320723_BB","Black",3575,"NEW","W","M",0
"M20320723_BB","Black",5686,"NEW","W","F",1
"M20320723_BB","Black",2574,"OLD","W","M",0
"M20320723_BB","Black",2043,"NEW","W","M",0
"M20320723_BB","Black",3056,"OLD","B","M",1
"M20320723_BB","Black",3993,"OLD","B","M",0
"M20320723_BB","Black",3049,"OLD","B","F",1
"M20320723_BB","Black",2118,"OLD","B","F",1
"M20320723_BB","Black",2741,"OLD","W","F",1
"M20320723_BB","Black",4020,"NEW","W","F",0
"M20320723_BB","Black",6981,"OLD","W","F",1
"M20320723_BB","Black",2406,"OLD","W","M",1
"M20320723_BB","Black",2918,"NEW","W","M",1
"M20320723_BB","Black",2408,"OLD","W","F",1
"M20320723_BB","Black",2152,"NEW","B","M",0
"M20320723_BB","Black",3782,"NEW","W","F",0
"M20320723_BB","Black",2285,"OLD","W","F",1
"M20320723_BB","Black",2456,"OLD","W","F",1
"M20320723_BB","Black",5903,"NEW","B","F",1
"M20320723_BB","Black",2263,"NEW","B","M",0
"M20320723_BB","Black",3288,"OLD","B","F",0
"M20320723_BB","Black",4727,"NEW","W","F",0
"M20320723_BB","Black",2838,"OLD","B","M",1
"M20320723_BB","Black",2832,"OLD","B","F",1
"M20320723_BB","Black",3117,"OLD","B","M",1
"M20320723_BB","Black",2357,"NEW","W","M",1
"M20320723_BB","Black",2398,"NEW","W","F",0
"M20320723_BB","Black",2472,"OLD","B","F",1
"M20320723_BB","Black",4620,"NEW","B","M",0
"M20320723_BB","Black",4176,"NEW","W","M",0
"M20320723_BB","Black",5742,"OLD","W","F",0
"M20320723_BB","Black",2405,"NEW","W","M",0
"M20320723_BB","Black",2855,"NEW","B","M",0
"M20320723_BB","Black",4579,"NEW","W","F",0
"M20320723_BB","Black",3361,"NEW","W","M",0
"M20320723_BB","Black",2104,"OLD","W","M",1
"M20320723_BB","Black",2860,"NEW","B","M",0
"M20320723_BB","Black",3411,"NEW","B","M",1
"M20320723_BB","Black",2856,"NEW","W","F",0
"M20320723_BB","Black",2721,"NEW","B","M",0
"M20320723_BB","Black",4966,"NEW","B","F",0
"M20320723_BB","Black",2582,"OLD","W","M",1
"M20320861","Black",1292,"NEW","W","M",0
"M20320861","Black",1205,"NEW","B","M",0
"M20320861","Black",1552,"NEW","W","F",0
"M20320861","Black",1889,"OLD","B","F",1
"M20320861","Black",1241,"OLD","B","F",1
"M20320861","Black",1132,"OLD","B","M",1
"M20320861","Black",1108,"NEW","W","F",0
"M20320861","Black",1266,"NEW","W","F",0
"M20320861","Black",1098,"OLD","B","M",1
"M20320861","Black",1734,"NEW","W","M",0
"M20320861","Black",1370,"NEW","B","M",0
"M20320861","Black",1936,"NEW","W","F",0
"M20320861","Black",1096,"OLD","W","F",1
"M20320861","Black",1319,"OLD","B","F",0
"M20320861","Black",2898,"OLD","B","M",1
"M20320861","Black",1459,"NEW","B","F",0
"M20320861","Black",2099,"OLD","W","F",0
"M20320861","Black",1206,"OLD","B","F",1
"M20320861","Black",1652,"NEW","B","F",0
"M20320861","Black",2040,"OLD","B","M",1
"M20320861","Black",1479,"NEW","W","M",0
"M20320861","Black",1810,"OLD","W","M",1
"M20320861","Black",1464,"NEW","B","M",0
"M20320861","Black",1126,"OLD","W","M",1
"M20320861","Black",1107,"NEW","B","M",0
"M20320861","Black",1023,"NEW","W","M",1
"M20320861","Black",1226,"OLD","B","F",1
"M20320861","Black",2074,"OLD","B","M",0
"M20320861","Black",1183,"OLD","W","M",0
"M20320861","Black",1607,"NEW","W","M",0
"M20320861","Black",1310,"NEW","B","M",0
"M20320861","Black",1079,"OLD","W","M",1
"M20320861","Black",1130,"NEW","B","M",0
"M20320861","Black",1207,"OLD","B","M",1
"M20320861","Black",1674,"OLD","W","F",1
"M20320861","Black",1253,"OLD","W","F",1
"M20320861","Black",1716,"OLD","W","F",1
"M20320861","Black",1515,"NEW","B","F",1
"M20320861","Black",1255,"NEW","W","M",1
"M20320861","Black",1216,"OLD","B","M",1
"M20320861","Black",1218,"OLD","W","M",1
"M20320861","Black",1429,"OLD","B","F",1
"M20320861","Black",1207,"OLD","W","F",1
"M20320861","Black",1573,"OLD","W","F",1
"M20320861","Black",1221,"NEW","W","F",0
"M20320861","Black",2779,"NEW","B","M",0
"M20320861","Black",2174,"OLD","B","M",1
"M20320861","Black",1185,"OLD","B","M",0
"M20320861","Black",1206,"NEW","W","F",0
"M20320861","Black",1229,"NEW","B","M",0
"M20320861","Black",1108,"NEW","W","M",0
"M20320861","Black",1422,"NEW","B","M",0
"M20320861","Black",1132,"OLD","W","F",1
"M20320861","Black",1418,"NEW","B","F",0
"M20320861","Black",1287,"NEW","B","F",0
"M20320861","Black",1151,"OLD","W","M",1
"M20320861","Black",1680,"NEW","W","F",0
"M20320861","Black",1148,"OLD","W","M",0
"M20320861","Black",1650,"NEW","B","M",0
"M20320861","Black",1878,"OLD","B","F",0
"M20320861","Black",1112,"OLD","W","F",1
"M20320861","Black",1418,"OLD","W","M",1
"M20320861","Black",1530,"NEW","W","F",0
"M20320861","Black",1292,"OLD","B","F",1
"M20320861","Black",2156,"OLD","B","F",1
"M20320861","Black",1983,"OLD","B","F",0
"M20320861","Black",1690,"NEW","W","F",0
"M20320861","Black",1527,"NEW","W","F",0
"M20320861","Black",1862,"NEW","B","F",0
"M20320861","Black",1164,"NEW","B","F",0
"M20320861","Black",2176,"NEW","W","M",0
"M20320861","Black",2517,"NEW","B","F",0
"M20320861","Black",1225,"OLD","B","M",1
"M20320861","Black",1141,"NEW","W","M",1
"M20320861","Black",1301,"OLD","W","M",0
"M20320861","Black",2102,"OLD","W","F",0
"M20320861","Black",1269,"OLD","W","M",1
"M20320861","Black",2043,"NEW","W","M",1
"M20320861","Black",1137,"NEW","B","F",0
"M20320861","Black",2822,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",4554,"OLD","W","F",0
"M20321214GY","Asian/Pacific Islander",3836,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",3591,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",2469,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",2126,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",1840,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",2354,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2461,"OLD","W","F",0
"M20321214GY","Asian/Pacific Islander",2662,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",1922,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2135,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2116,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",1790,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2428,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",25970,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2806,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",2200,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",2325,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",2164,"NEW","B","F",1
"M20321214GY","Asian/Pacific Islander",2630,"OLD","B","M",0
"M20321214GY","Asian/Pacific Islander",2270,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2787,"OLD","B","M",0
"M20321214GY","Asian/Pacific Islander",1801,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",2205,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",9585,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",3329,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",2103,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2657,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",2546,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",1764,"NEW","W","F",1
"M20321214GY","Asian/Pacific Islander",2363,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",2799,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",3760,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",2931,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2466,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",3070,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",2866,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",1993,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",4998,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",5321,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",3862,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",2680,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",2497,"OLD","W","M",0
"M20321214GY","Asian/Pacific Islander",2122,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",3879,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",1679,"NEW","B","F",1
"M20321214GY","Asian/Pacific Islander",2506,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2345,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",3431,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",4984,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",2018,"OLD","B","M",1
"M20321214GY","Asian/Pacific Islander",6441,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",4256,"OLD","W","M",1
"M20321214GY","Asian/Pacific Islander",2966,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2304,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2997,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",3871,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",2522,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",2106,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2293,"NEW","W","F",1
"M20321214GY","Asian/Pacific Islander",3257,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",2617,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",3403,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2326,"NEW","B","F",1
"M20321214GY","Asian/Pacific Islander",2191,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2232,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",2768,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",3628,"NEW","B","F",0
"M20321214GY","Asian/Pacific Islander",2082,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2322,"OLD","W","F",1
"M20321214GY","Asian/Pacific Islander",2478,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2802,"OLD","B","F",1
"M20321214GY","Asian/Pacific Islander",3407,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2723,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",3065,"NEW","B","M",0
"M20321214GY","Asian/Pacific Islander",2960,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",2737,"OLD","W","M",0
"M20321214GY","Asian/Pacific Islander",6765,"NEW","W","F",0
"M20321214GY","Asian/Pacific Islander",2046,"NEW","W","M",0
"M20321214GY","Asian/Pacific Islander",3462,"NEW","W","M",0
"M20321455HG","White",2233,"NEW","W","F",0
"M20321455HG","White",2380,"NEW","W","F",0
"M20321455HG","White",1869,"NEW","B","M",0
"M20321455HG","White",2022,"NEW","B","M",0
"M20321455HG","White",1877,"OLD","W","M",1
"M20321455HG","White",1684,"NEW","B","M",0
"M20321455HG","White",2755,"OLD","W","M",1
"M20321455HG","White",2348,"OLD","W","M",1
"M20321455HG","White",1671,"NEW","B","M",0
"M20321455HG","White",2087,"OLD","W","M",1
"M20321455HG","White",1765,"NEW","B","F",0
"M20321455HG","White",2263,"OLD","W","F",1
"M20321455HG","White",2068,"OLD","B","M",1
"M20321455HG","White",2249,"OLD","W","M",1
"M20321455HG","White",1553,"NEW","W","F",0
"M20321455HG","White",2269,"OLD","W","F",1
"M20321455HG","White",2105,"OLD","B","F",1
"M20321455HG","White",2213,"OLD","W","F",1
"M20321455HG","White",1939,"OLD","W","M",1
"M20321455HG","White",1753,"NEW","B","F",0
"M20321455HG","White",3484,"NEW","B","M",0
"M20321455HG","White",2936,"NEW","B","F",0
"M20321455HG","White",1954,"OLD","W","F",1
"M20321455HG","White",1823,"OLD","W","F",1
"M20321455HG","White",2207,"OLD","B","F",1
"M20321455HG","White",1963,"OLD","W","F",1
"M20321455HG","White",2201,"OLD","B","F",0
"M20321455HG","White",1715,"NEW","B","M",0
"M20321455HG","White",1795,"NEW","B","F",0
"M20321455HG","White",4333,"OLD","B","M",1
"M20321455HG","White",1801,"OLD","W","F",1
"M20321455HG","White",2612,"OLD","W","M",1
"M20321455HG","White",1814,"NEW","W","M",0
"M20321455HG","White",2120,"OLD","B","M",1
"M20321455HG","White",2135,"OLD","W","M",1
"M20321455HG","White",1966,"NEW","B","F",0
"M20321455HG","White",7002,"OLD","B","F",1
"M20321455HG","White",2839,"OLD","B","M",1
"M20321455HG","White",2556,"NEW","B","M",0
"M20321455HG","White",3844,"NEW","W","M",0
"M20321455HG","White",3057,"NEW","W","M",0
"M20321455HG","White",1914,"NEW","W","F",0
"M20321455HG","White",1689,"NEW","W","F",0
"M20321455HG","White",1940,"NEW","B","F",0
"M20321455HG","White",1949,"OLD","B","M",1
"M20321455HG","White",1528,"NEW","W","M",0
"M20321455HG","White",2336,"OLD","W","M",1
"M20321455HG","White",1826,"NEW","W","F",0
"M20321455HG","White",1889,"NEW","W","F",0
"M20321455HG","White",1715,"NEW","B","F",0
"M20321455HG","White",2707,"NEW","B","M",0
"M20321455HG","White",2613,"OLD","B","F",1
"M20321455HG","White",2349,"OLD","B","M",1
"M20321455HG","White",4306,"OLD","B","F",1
"M20321455HG","White",1878,"OLD","B","M",1
"M20321455HG","White",7306,"NEW","W","M",1
"M20321455HG","White",2448,"OLD","B","F",1
"M20321455HG","White",2195,"OLD","W","F",1
"M20321455HG","White",1645,"NEW","W","M",0
"M20321455HG","White",1762,"NEW","B","M",0
"M20321455HG","White",1639,"NEW","B","F",0
"M20321455HG","White",4296,"NEW","W","F",0
"M20321455HG","White",2286,"OLD","B","F",1
"M20321455HG","White",1995,"NEW","B","F",0
"M20321455HG","White",2912,"NEW","W","F",0
"M20321455HG","White",2292,"OLD","B","F",1
"M20321455HG","White",2172,"OLD","B","M",0
"M20321455HG","White",2618,"OLD","B","M",1
"M20321455HG","White",2265,"OLD","W","F",1
"M20321455HG","White",1752,"NEW","W","M",0
"M20321455HG","White",1922,"OLD","W","M",1
"M20321455HG","White",2876,"OLD","W","F",1
"M20321455HG","White",1690,"NEW","W","M",0
"M20321455HG","White",1672,"NEW","B","F",0
"M20321455HG","White",2014,"OLD","B","F",1
"M20321455HG","White",1769,"NEW","W","M",0
"M20321455HG","White",2637,"NEW","W","M",0
"M20321455HG","White",2274,"OLD","B","M",0
"M20321455HG","White",2043,"NEW","B","M",0
"M20321455HG","White",1686,"NEW","W","F",0
"M20321883KO","White",1984,"NEW","B","F",0
"M20321883KO","White",3288,"OLD","W","M",1
"M20321883KO","White",3193,"OLD","W","M",1
"M20321883KO","White",2224,"NEW","B","M",0
"M20321883KO","White",1778,"OLD","B","F",1
"M20321883KO","White",1866,"NEW","W","F",0
"M20321883KO","White",2542,"OLD","B","M",1
"M20321883KO","White",1839,"OLD","B","F",0
"M20321883KO","White",2017,"NEW","W","M",0
"M20321883KO","White",1824,"OLD","W","M",1
"M20321883KO","White",1394,"OLD","W","M",0
"M20321883KO","White",1751,"OLD","B","F",0
"M20321883KO","White",2270,"OLD","W","F",1
"M20321883KO","White",4508,"OLD","B","F",1
"M20321883KO","White",2153,"NEW","W","M",0
"M20321883KO","White",1367,"NEW","B","F",0
"M20321883KO","White",2517,"OLD","B","M",1
"M20321883KO","White",2235,"NEW","W","M",0
"M20321883KO","White",2522,"OLD","W","M",1
"M20321883KO","White",1771,"NEW","B","F",0
"M20321883KO","White",2344,"NEW","W","M",0
"M20321883KO","White",2148,"OLD","B","M",0
"M20321883KO","White",1768,"OLD","B","M",1
"M20321883KO","White",1479,"OLD","W","F",0
"M20321883KO","White",2156,"NEW","B","M",0
"M20321883KO","White",3951,"OLD","B","F",0
"M20321883KO","White",1833,"NEW","W","F",0
"M20321883KO","White",2864,"OLD","W","F",1
"M20321883KO","White",1637,"NEW","W","F",0
"M20321883KO","White",1349,"NEW","B","F",0
"M20321883KO","White",1806,"NEW","W","F",0
"M20321883KO","White",11530,"NEW","W","M",0
"M20321883KO","White",1259,"OLD","B","F",0
"M20321883KO","White",1820,"OLD","B","M",1
"M20321883KO","White",2380,"OLD","W","M",1
"M20321883KO","White",2124,"OLD","W","F",0
"M20321883KO","White",1958,"NEW","W","F",0
"M20321883KO","White",2053,"NEW","W","M",0
"M20321883KO","White",1743,"OLD","B","M",1
"M20321883KO","White",1991,"OLD","B","M",1
"M20321883KO","White",1568,"NEW","B","F",0
"M20321883KO","White",1835,"NEW","B","M",0
"M20321883KO","White",3798,"OLD","W","F",1
"M20321883KO","White",2094,"OLD","W","M",1
"M20321883KO","White",2197,"OLD","B","M",1
"M20321883KO","White",3243,"NEW","B","F",0
"M20321883KO","White",1384,"NEW","B","M",0
"M20321883KO","White",3432,"OLD","B","F",1
"M20321883KO","White",2878,"OLD","W","F",1
"M20321883KO","White",1231,"OLD","W","M",0
"M20321883KO","White",1312,"NEW","B","M",0
"M20321883KO","White",2090,"NEW","W","M",0
"M20321883KO","White",1499,"NEW","W","M",0
"M20321883KO","White",1830,"OLD","B","F",1
"M20321883KO","White",2154,"NEW","B","F",0
"M20321883KO","White",2381,"OLD","B","M",1
"M20321883KO","White",1855,"NEW","W","M",0
"M20321883KO","White",1716,"NEW","B","M",0
"M20321883KO","White",1891,"NEW","B","M",1
"M20321883KO","White",2067,"OLD","W","M",0
"M20321883KO","White",2043,"OLD","W","F",0
"M20321883KO","White",3927,"NEW","W","F",0
"M20321883KO","White",1197,"NEW","B","F",0
"M20321883KO","White",2887,"OLD","W","F",1
"M20321883KO","White",2959,"OLD","B","M",0
"M20321883KO","White",2615,"OLD","W","F",0
"M20321883KO","White",1965,"OLD","W","F",0
"M20321883KO","White",1988,"NEW","W","M",0
"M20321883KO","White",2748,"OLD","B","F",1
"M20321883KO","White",2179,"NEW","B","F",0
"M20321883KO","White",1864,"NEW","B","M",0
"M20321883KO","White",2771,"OLD","W","M",0
"M20321883KO","White",1321,"NEW","W","F",0
"M20321883KO","White",2269,"OLD","B","F",1
"M20321883KO","White",1585,"NEW","W","F",0
"M20321883KO","White",2013,"NEW","B","M",0
"M20321883KO","White",3642,"NEW","B","M",0
"M20321883KO","White",1549,"NEW","W","F",0
"M20321883KO","White",2390,"NEW","W","F",0
"M20321883KO","White",1622,"NEW","B","F",0
"M20322261_NL","White",3284,"OLD","B","F",1
"M20322261_NL","White",2655,"OLD","W","F",0
"M20322261_NL","White",3695,"OLD","B","M",0
"M20322261_NL","White",3086,"OLD","W","M",1
"M20322261_NL","White",4118,"NEW","B","M",0
"M20322261_NL","White",3742,"OLD","W","F",1
"M20322261_NL","White",5879,"NEW","W","F",0
"M20322261_NL","White",3634,"OLD","W","F",1
"M20322261_NL","White",3452,"NEW","W","M",1
"M20322261_NL","White",2692,"OLD","W","M",0
"M20322261_NL","White",3093,"NEW","B","F",0
"M20322261_NL","White",3252,"NEW","W","M",0
"M20322261_NL","White",3511,"OLD","W","M",1
"M20322261_NL","White",2258,"NEW","W","M",0
"M20322261_NL","White",2215,"NEW","B","M",0
"M20322261_NL","White",4035,"NEW","W","F",0
"M20322261_NL","White",2445,"NEW","W","F",0
"M20322261_NL","White",5511,"NEW","W","M",0
"M20322261_NL","White",3767,"NEW","W","F",0
"M20322261_NL","White",4255,"NEW","W","M",0
"M20322261_NL","White",2741,"OLD","W","F",1
"M20322261_NL","White",2579,"NEW","B","F",0
"M20322261_NL","White",2728,"NEW","W","F",0
"M20322261_NL","White",3074,"NEW","W","F",0
"M20322261_NL","White",2908,"NEW","B","M",0
"M20322261_NL","White",4364,"OLD","W","F",1
"M20322261_NL","White",3225,"NEW","B","M",0
"M20322261_NL","White",2467,"OLD","B","M",0
"M20322261_NL","White",3049,"NEW","B","F",0
"M20322261_NL","White",3733,"NEW","B","M",1
"M20322261_NL","White",2225,"OLD","B","F",0
"M20322261_NL","White",2750,"OLD","W","M",0
"M20322261_NL","White",3240,"OLD","B","F",1
"M20322261_NL","White",2646,"NEW","B","F",0
"M20322261_NL","White",2943,"NEW","W","M",0
"M20322261_NL","White",3142,"OLD","B","M",0
"M20322261_NL","White",3016,"OLD","B","M",1
"M20322261_NL","White",4192,"NEW","B","F",0
"M20322261_NL","White",3427,"NEW","W","M",0
"M20322261_NL","White",3301,"NEW","B","M",0
"M20322261_NL","White",11464,"OLD","B","F",1
"M20322261_NL","White",5242,"NEW","W","F",0
"M20322261_NL","White",2154,"OLD","B","F",0
"M20322261_NL","White",2254,"NEW","B","F",0
"M20322261_NL","White",2648,"NEW","B","F",0
"M20322261_NL","White",2968,"OLD","W","M",1
"M20322261_NL","White",3480,"OLD","W","M",1
"M20322261_NL","White",4858,"OLD","B","F",0
"M20322261_NL","White",2554,"OLD","W","F",0
"M20322261_NL","White",2748,"OLD","B","M",0
"M20322261_NL","White",3359,"NEW","B","F",0
"M20322261_NL","White",2690,"OLD","B","M",0
"M20322261_NL","White",3269,"NEW","W","F",0
"M20322261_NL","White",3610,"OLD","B","M",0
"M20322261_NL","White",2998,"OLD","W","M",1
"M20322261_NL","White",2856,"NEW","W","M",0
"M20322261_NL","White",4050,"OLD","W","F",0
"M20322261_NL","White",3979,"OLD","B","M",1
"M20322261_NL","White",3197,"OLD","W","F",1
"M20322261_NL","White",3052,"OLD","B","F",1
"M20322261_NL","White",2591,"OLD","W","F",0
"M20322261_NL","White",3447,"NEW","B","F",0
"M20322261_NL","White",3197,"OLD","W","M",1
"M20322261_NL","White",4913,"NEW","B","F",1
"M20322261_NL","White",1744,"NEW","W","M",0
"M20322261_NL","White",2687,"OLD","B","F",0
"M20322261_NL","White",3047,"OLD","W","F",1
"M20322261_NL","White",2167,"NEW","B","M",0
"M20322261_NL","White",2721,"NEW","W","F",0
"M20322261_NL","White",2686,"NEW","W","M",1
"M20322261_NL","White",3509,"OLD","B","M",0
"M20322261_NL","White",2568,"NEW","B","M",0
"M20322261_NL","White",2059,"OLD","B","F",0
"M20322261_NL","White",2929,"NEW","B","M",0
"M20322261_NL","White",3541,"OLD","B","M",0
"M20322261_NL","White",2557,"OLD","B","F",1
"M20322261_NL","White",1939,"OLD","W","M",0
"M20322261_NL","White",1904,"OLD","W","M",0
"M20322261_NL","White",1991,"NEW","B","M",0
"M20322261_NL","White",2501,"NEW","W","F",1
"M20322318","White",3756,"NEW","B","F",1
"M20322318","White",5518,"OLD","W","F",1
"M20322318","White",5088,"NEW","B","M",0
"M20322318","White",3297,"OLD","W","F",1
"M20322318","White",3150,"OLD","B","F",1
"M20322318","White",3261,"OLD","W","M",0
"M20322318","White",3522,"NEW","B","M",0
"M20322318","White",1313,"OLD","B","M",0
"M20322318","White",3859,"NEW","W","F",0
"M20322318","White",2522,"OLD","B","M",1
"M20322318","White",3523,"NEW","B","F",1
"M20322318","White",4154,"NEW","B","F",0
"M20322318","White",3951,"NEW","W","F",0
"M20322318","White",1805,"NEW","B","M",1
"M20322318","White",2646,"NEW","W","F",0
"M20322318","White",2632,"NEW","B","M",1
"M20322318","White",4118,"OLD","B","F",0
"M20322318","White",1597,"NEW","W","M",0
"M20322318","White",3639,"NEW","W","M",0
"M20322318","White",1172,"OLD","W","F",0
"M20322318","White",1512,"NEW","B","M",0
"M20322318","White",2638,"NEW","B","M",1
"M20322318","White",1835,"NEW","W","F",0
"M20322318","White",1160,"NEW","W","M",0
"M20322318","White",1371,"NEW","W","F",0
"M20322318","White",2694,"NEW","W","M",1
"M20322318","White",2154,"OLD","B","F",0
"M20322318","White",2269,"OLD","B","M",1
"M20322318","White",3066,"OLD","B","M",1
"M20322318","White",4144,"OLD","B","F",1
"M20322318","White",1288,"NEW","W","F",0
"M20322318","White",1467,"OLD","B","F",1
"M20322318","White",3654,"NEW","W","M",1
"M20322318","White",2127,"OLD","W","F",0
"M20322318","White",1553,"NEW","W","F",0
"M20322318","White",2795,"NEW","W","M",0
"M20322318","White",3187,"OLD","W","F",0
"M20322318","White",1464,"OLD","W","M",0
"M20322318","White",2602,"OLD","W","M",1
"M20322318","White",2729,"OLD","B","M",0
"M20322318","White",2875,"OLD","W","F",1
"M20322318","White",3378,"OLD","W","F",0
"M20322318","White",2852,"NEW","W","F",0
"M20322318","White",2750,"NEW","B","F",1
"M20322318","White",1909,"OLD","W","M",1
"M20322318","White",4765,"OLD","W","M",1
"M20322318","White",2229,"OLD","B","M",1
"M20322318","White",1508,"OLD","W","F",1
"M20322318","White",3679,"NEW","B","F",0
"M20322318","White",2854,"OLD","B","F",1
"M20322318","White",1452,"NEW","B","F",0
"M20322318","White",2414,"OLD","B","M",1
"M20322318","White",6150,"NEW","B","F",1
"M20322318","White",1757,"OLD","W","F",0
"M20322318","White",2673,"NEW","B","M",0
"M20322318","White",2541,"NEW","W","F",0
"M20322318","White",2744,"NEW","W","M",0
"M20322318","White",5152,"OLD","W","M",1
"M20322318","White",1231,"NEW","W","M",0
"M20322318","White",1279,"OLD","W","M",1
"M20322318","White",2867,"NEW","B","M",1
"M20322318","White",1901,"NEW","B","M",0
"M20322318","White",3228,"NEW","W","M",0
"M20322318","White",1552,"OLD","W","F",1
"M20322318","White",3248,"OLD","W","M",1
"M20322318","White",3473,"NEW","B","F",0
"M20322318","White",2222,"OLD","B","M",1
"M20322318","White",1527,"OLD","B","M",1
"M20322318","White",2734,"NEW","B","F",0
"M20322318","White",2135,"OLD","B","F",0
"M20322318","White",1428,"OLD","B","F",0
"M20322318","White",4322,"NEW","B","M",1
"M20322318","White",1425,"OLD","B","F",0
"M20322318","White",1523,"OLD","B","F",0
"M20322318","White",2278,"OLD","W","M",1
"M20322318","White",2153,"OLD","B","M",1
"M20322318","White",2248,"NEW","B","F",0
"M20322318","White",2129,"NEW","W","F",1
"M20322318","White",2813,"NEW","W","M",1
"M20322318","White",2017,"OLD","W","M",1
"M20322966_BJC","American Indian/Alaskan Native",2002,"OLD","W","M",1
"M20322966_BJC","American Indian/Alaskan Native",2091,"NEW","W","F",0
"M20322966_BJC","American Indian/Alaskan Native",8162,"OLD","B","F",0
"M20322966_BJC","American Indian/Alaskan Native",1340,"OLD","B","F",1
"M20322966_BJC","American Indian/Alaskan Native",5236,"NEW","B","M",1
"M20322966_BJC","American Indian/Alaskan Native",2174,"NEW","B","M",0
"M20322966_BJC","American Indian/Alaskan Native",1865,"NEW","B","M",0
"M20322966_BJC","American Indian/Alaskan Native",1667,"NEW","W","F",0
