"Username","participant ethnicity","Response.RT","Response.JOL","Stimuli.Stimuli.Notes_2.1","Stimuli.Stimuli.Notes_3.1","key.1","Target_Ethnicity","scored"
"65ab93cd4bceee49344efd60","Black",10021,"90","M","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",7518,"70","F","L","OLD","B",1
"65ab93cd4bceee49344efd60","Black",3250,"10","M","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",4735,"20","M","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",8051,"20","M","H","OLD","W",1
"65ab93cd4bceee49344efd60","Black",6268,"55","M","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",17645,"68","F","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",12495,"70","F","L","OLD","B",1
"65ab93cd4bceee49344efd60","Black",11100,"75","F","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",7663,"50","F","L","OLD","B",1
"65ab93cd4bceee49344efd60","Black",9675,"80","F","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",8728,"40","F","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",4735,"30","M","H","OLD","W",0
"65ab93cd4bceee49344efd60","Black",16191,"55","F","L","OLD","B",1
"65ab93cd4bceee49344efd60","Black",10041,"25","F","L","OLD","W",0
"65ab93cd4bceee49344efd60","Black",6852,"10","M","H","OLD","W",1
"65ab93cd4bceee49344efd60","Black",9688,"69","F","L","OLD","W",0
"65ab93cd4bceee49344efd60","Black",10557,"70","F","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",8864,"30","M","H","OLD","W",1
"65ab93cd4bceee49344efd60","Black",5095,"40","F","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",8208,"90","F","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",6327,"58","F","L","OLD","W",1
"65ab93cd4bceee49344efd60","Black",11295,"70","M","H","OLD","B",1
"65ab93cd4bceee49344efd60","Black",13373,"60","M","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",3635,"100","F","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",6020,"50","F","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5253,"55","M","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4638,"90","F","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",4954,"100","F","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5851,"99","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5361,"95","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",7788,"50","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5867,"78","F","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4206,"100","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",4395,"80","F","L","OLD","B",0
"65b245ff936ba04dd1bfbe42","Black",8996,"100","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",4821,"10","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",7204,"69","F","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4934,"100","F","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4821,"100","F","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",6817,"75","F","L","OLD","B",0
"65b245ff936ba04dd1bfbe42","Black",5084,"100","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",3999,"99","M","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",8423,"99","M","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",9521,"95","F","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",3886,"55","M","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",5455,"100","M","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4074,"100","M","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",4454,"55","F","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5969,"100","F","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4422,"59","M","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",3900,"100","M","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5179,"98","M","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",6839,"100","F","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",5225,"100","F","L","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",5307,"97","F","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4143,"55","M","H","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",5052,"85","M","H","OLD","W",0
"65b245ff936ba04dd1bfbe42","Black",4913,"100","F","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4499,"79","M","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",4482,"70","M","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",5163,"100","F","L","OLD","B",1
"65b245ff936ba04dd1bfbe42","Black",4179,"55","M","H","OLD","W",1
"65b245ff936ba04dd1bfbe42","Black",3949,"20","M","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",8660,"70","F","L","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9086,"85","M","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9067,"60","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",5256,"58","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7342,"70","F","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9622,"100","F","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",4471,"70","F","L","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9190,"80","F","L","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",4271,"80","F","L","OLD","B",0
"65b2aa6ff9e672961875b4a6","Black",7787,"60","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",5114,"80","M","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",8282,"100","F","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",5191,"60","M","L","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",11747,"70","F","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",5462,"60","M","H","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",5303,"67","F","L","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",11436,"100","F","L","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",7875,"70","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7331,"50","F","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",6338,"50","M","L","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9668,"50","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7100,"65","M","H","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",7548,"60","M","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",5403,"70","F","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7342,"85","F","H","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",10048,"70","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",4007,"70","M","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",10202,"50","M","L","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",5799,"55","M","L","OLD","W",0
"65b2aa6ff9e672961875b4a6","Black",6646,"90","M","H","OLD","B",0
"65b2aa6ff9e672961875b4a6","Black",7530,"80","F","L","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7564,"70","F","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",7393,"80","F","H","OLD","W",1
"65b2aa6ff9e672961875b4a6","Black",9010,"65","F","L","OLD","B",0
"65b2aa6ff9e672961875b4a6","Black",8767,"75","M","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",10943,"65","F","L","OLD","B",0
"65b2aa6ff9e672961875b4a6","Black",5886,"75","F","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",8338,"80","M","H","OLD","B",1
"65b2aa6ff9e672961875b4a6","Black",7105,"60","M","H","OLD","B",0
"65b2aa6ff9e672961875b4a6","Black",7250,"50","M","L","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",4248,"80","M","L","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3380,"80","F","L","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4716,"40","M","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",3557,"30","F","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",2572,"20","F","L","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",3548,"90","M","H","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",3690,"40","M","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",3711,"30","F","L","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",7104,"50","F","L","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",5788,"40","M","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",5998,"60","M","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",5032,"80","F","H","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",3670,"60","F","L","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",8272,"30","M","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",3769,"60","F","L","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",4702,"60","F","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",16958,"50","M","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3741,"80","M","H","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4936,"70","M","H","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",3348,"50","M","H","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4244,"60","F","L","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",3369,"50","M","H","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",4524,"50","F","L","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4102,"90","F","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",7392,"90","F","H","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",3405,"80","F","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",10230,"70","M","H","OLD","B",0
"65b6601cec4e2d7a82f0aa5b","White",10976,"80","M","L","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3664,"40","F","H","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",4651,"40","F","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3705,"30","M","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",4298,"30","F","L","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3196,"50","F","H","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4425,"60","F","H","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4380,"40","F","H","OLD","W",0
"65b6601cec4e2d7a82f0aa5b","White",3415,"50","F","H","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",25969,"70","F","L","OLD","W",1
"65b6601cec4e2d7a82f0aa5b","White",2803,"40","F","L","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",3645,"80","F","H","OLD","B",1
"65b6601cec4e2d7a82f0aa5b","White",4580,"80","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12700,"20","M","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",14352,"20","F","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",15863,"40","F","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",17400,"70","F","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12120,"90","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",11650,"30","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",13196,"100","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",16058,"70","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12153,"70","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",15864,"60","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",8464,"70","F","L","OLD","B",0
"65c10ed7544fa71bac9bec3c","Black",15130,"60","F","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",10629,"70","F","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",14394,"60","F","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",8392,"80","F","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10741,"80","F","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10832,"40","F","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",13682,"20","M","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",16887,"50","M","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",7171,"30","M","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",13718,"60","F","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10401,"10","M","L","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10702,"30","F","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",13276,"50","M","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12073,"40","F","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",9868,"10","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12505,"70","F","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",11312,"30","F","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10775,"40","M","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",12244,"80","M","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",14796,"30","M","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",10689,"20","M","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10930,"30","M","H","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",9443,"70","M","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",16375,"40","F","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",13554,"70","M","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",12293,"60","M","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",15334,"50","F","L","OLD","B",1
"65c10ed7544fa71bac9bec3c","Black",18174,"30","M","H","OLD","W",1
"65c10ed7544fa71bac9bec3c","Black",10762,"40","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",3903,"40","F","L","OLD","W",0
"65c110109c8a16b298ea48a5","Black",3663,"10","M","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",6189,"55","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",6074,"40","M","H","OLD","W",0
"65c110109c8a16b298ea48a5","Black",8900,"50","F","L","OLD","W",0
"65c110109c8a16b298ea48a5","Black",4962,"5","M","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",4922,"50","F","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",6419,"50","F","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",6878,"45","F","L","OLD","B",0
"65c110109c8a16b298ea48a5","Black",3988,"15","M","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",8745,"70","M","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",4843,"42","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",8192,"55","F","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",6774,"5","F","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",5093,"25","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",7754,"85","M","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",5332,"55","F","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",4870,"45","M","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",6119,"65","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",4237,"3","M","H","OLD","W",0
"65c110109c8a16b298ea48a5","Black",7057,"15","M","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",10766,"100","F","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",5480,"85","M","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",8362,"50","F","H","OLD","B",0
"65c110109c8a16b298ea48a5","Black",7814,"70","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",6889,"45","F","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",5102,"55","F","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",4223,"50","M","H","OLD","B",0
"65c110109c8a16b298ea48a5","Black",5463,"36","M","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",7986,"35","M","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",5170,"15","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",4657,"20","M","H","OLD","W",0
"65c110109c8a16b298ea48a5","Black",8653,"95","F","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",5828,"30","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",7259,"45","F","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",6436,"25","F","H","OLD","W",1
"65c110109c8a16b298ea48a5","Black",7276,"70","M","L","OLD","W",1
"65c110109c8a16b298ea48a5","Black",7586,"50","F","L","OLD","B",1
"65c110109c8a16b298ea48a5","Black",5244,"20","F","H","OLD","B",1
"65c110109c8a16b298ea48a5","Black",10524,"78","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",16986,"50","M","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",11699,"25","F","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",9052,"20","M","H","OLD","W",0
"65c1126b379ff4faa4eba30c","Black",9140,"25","M","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",9274,"75","F","L","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",9225,"30","F","L","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",6164,"60","F","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",14986,"25","F","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",14613,"45","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",10138,"40","F","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",7830,"12","F","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",10015,"60","F","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",9029,"30","F","L","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",13276,"60","M","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",20750,"20","M","L","OLD","W",0
"65c1126b379ff4faa4eba30c","Black",9918,"35","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",28511,"60","M","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",11481,"85","F","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",14332,"50","M","H","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",16563,"25","M","L","OLD","W",0
"65c1126b379ff4faa4eba30c","Black",6919,"25","F","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",13426,"50","F","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",14411,"60","F","H","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",14430,"25","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",10776,"25","M","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",8941,"30","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",12588,"20","M","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",8224,"30","M","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",11736,"35","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",8162,"85","M","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",18206,"25","M","H","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",11557,"20","F","H","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",7955,"60","F","L","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",22256,"40","F","L","OLD","B",0
"65c1126b379ff4faa4eba30c","Black",7889,"25","F","L","OLD","W",0
"65c1126b379ff4faa4eba30c","Black",16969,"60","F","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",9793,"40","M","H","OLD","B",1
"65c1126b379ff4faa4eba30c","Black",11621,"30","F","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",17363,"50","F","L","OLD","W",1
"65c1126b379ff4faa4eba30c","Black",10811,"50","M","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",25881,"3","F","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",27093,"7","F","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",3992,"9","F","H","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",15636,"7","F","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",41082,"11","F","L","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",8982,"2","F","L","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",6577,"9","M","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",16821,"21","M","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",6666,"13","F","L","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",13795,"5","M","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",27478,"23","F","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",18792,"3","F","L","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",20709,"33","M","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",5985,"16","F","H","OLD","W",0
"65c128bca0b6d12cd458c6b7","Black",14979,"8","F","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",7561,"10","F","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",28685,"10","F","L","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",9941,"14","F","L","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",20317,"13","M","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",31279,"17","F","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",11737,"19","F","H","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",68997,"14","F","L","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",5643,"3","F","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",8847,"21","M","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",4781,"3","M","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",20580,"4","F","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",10921,"7","M","L","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",4997,"1","M","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",6901,"6","F","L","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",18455,"11","M","L","OLD","W",0
"65c128bca0b6d12cd458c6b7","Black",9818,"17","F","H","OLD","B",1
"65c128bca0b6d12cd458c6b7","Black",7334,"2","F","L","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",28964,"14","M","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",4374,"4","M","H","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",20093,"5","F","L","OLD","W",0
"65c128bca0b6d12cd458c6b7","Black",54497,"12","M","H","OLD","B",0
"65c128bca0b6d12cd458c6b7","Black",17382,"19","M","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",3857,"8","M","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",12556,"7","F","H","OLD","W",1
"65c128bca0b6d12cd458c6b7","Black",64711,"10","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",9036,"78","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",18093,"98","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",7505,"85","M","H","OLD","W",1
"65c13572506a7378305c3c49","Black",11203,"88","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",7101,"77","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",5865,"96","F","L","OLD","W",1
"65c13572506a7378305c3c49","Black",8833,"76","M","H","OLD","W",1
"65c13572506a7378305c3c49","Black",11581,"58","F","L","OLD","W",1
"65c13572506a7378305c3c49","Black",9414,"90","M","H","OLD","W",1
"65c13572506a7378305c3c49","Black",8091,"77","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",10563,"88","F","L","OLD","W",0
"65c13572506a7378305c3c49","Black",7557,"68","F","H","OLD","B",1
"65c13572506a7378305c3c49","Black",6935,"87","F","L","OLD","W",1
"65c13572506a7378305c3c49","Black",6973,"93","M","H","OLD","W",0
"65c13572506a7378305c3c49","Black",7511,"76","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",6313,"65","F","H","OLD","W",1
"65c13572506a7378305c3c49","Black",12206,"54","F","H","OLD","B",1
"65c13572506a7378305c3c49","Black",9012,"87","M","L","OLD","W",0
"65c13572506a7378305c3c49","Black",7321,"67","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",6147,"87","M","L","OLD","W",1
"65c13572506a7378305c3c49","Black",5705,"50","M","L","OLD","W",1
"65c13572506a7378305c3c49","Black",23767,"76","F","L","OLD","B",0
"65c13572506a7378305c3c49","Black",9626,"87","M","H","OLD","W",1
"65c13572506a7378305c3c49","Black",5571,"65","M","H","OLD","B",1
"65c13572506a7378305c3c49","Black",19430,"75","M","L","OLD","W",0
"65c13572506a7378305c3c49","Black",5064,"66","F","H","OLD","W",1
"65c13572506a7378305c3c49","Black",5450,"86","F","H","OLD","W",1
"65c13572506a7378305c3c49","Black",24565,"56","F","H","OLD","W",0
"65c13572506a7378305c3c49","Black",11434,"58","F","H","OLD","W",1
"65c13572506a7378305c3c49","Black",7182,"92","F","H","OLD","B",1
"65c13572506a7378305c3c49","Black",7068,"99","F","L","OLD","W",1
"65c13572506a7378305c3c49","Black",8466,"65","F","H","OLD","B",1
"65c13572506a7378305c3c49","Black",14038,"70","F","H","OLD","B",1
"65c13572506a7378305c3c49","Black",13211,"56","M","H","OLD","B",0
"65c13572506a7378305c3c49","Black",6259,"97","M","H","OLD","B",1
"65c13572506a7378305c3c49","Black",7545,"80","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",10467,"88","F","L","OLD","B",1
"65c13572506a7378305c3c49","Black",6645,"92","M","H","OLD","B",1
"65c13572506a7378305c3c49","Black",8763,"56","M","L","OLD","W",1
"65c13572506a7378305c3c49","Black",8721,"54","M","H","OLD","B",0
"65c732e873b992088286bec2","Black",4390,"65","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",3326,"45","F","L","OLD","W",1
"65c732e873b992088286bec2","Black",12703,"60","F","H","OLD","W",1
"65c732e873b992088286bec2","Black",2518,"80","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",6217,"50","F","H","OLD","W",1
"65c732e873b992088286bec2","Black",3492,"50","F","L","OLD","W",1
"65c732e873b992088286bec2","Black",3093,"75","M","H","OLD","B",1
"65c732e873b992088286bec2","Black",3390,"75","M","H","OLD","B",0
"65c732e873b992088286bec2","Black",4263,"80","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",4010,"55","F","H","OLD","W",1
"65c732e873b992088286bec2","Black",7541,"25","F","L","OLD","B",1
"65c732e873b992088286bec2","Black",6778,"30","M","H","OLD","W",1
