"Username","participant_ethnicity","Response.RT","Stimuli.Stimuli.Notes_3","key","Target_Ethnicity","scored"
"629dd4199343d7710fcdb39c","White",2267,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",4779,"L","NEW","B",0
"629dd4199343d7710fcdb39c","White",2201,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",2265,"L","NEW","B",0
"629dd4199343d7710fcdb39c","White",3418,"L","NEW","W",1
"629dd4199343d7710fcdb39c","White",1935,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",1536,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",3127,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",2132,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",1923,"H","NEW","B",0
"629dd4199343d7710fcdb39c","White",2221,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",2061,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",2656,"H","NEW","B",1
"629dd4199343d7710fcdb39c","White",1654,"L","NEW","W",1
"629dd4199343d7710fcdb39c","White",1500,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",2484,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",3323,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",6416,"L","NEW","W",1
"629dd4199343d7710fcdb39c","White",1403,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",1810,"H","NEW","B",1
"629dd4199343d7710fcdb39c","White",1784,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",2345,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",3517,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",1486,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",2295,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",3619,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",1926,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",1871,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",3313,"L","OLD","W",0
"629dd4199343d7710fcdb39c","White",4780,"H","NEW","B",1
"629dd4199343d7710fcdb39c","White",2700,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",2124,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",1376,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",2545,"H","OLD","W",0
"629dd4199343d7710fcdb39c","White",2361,"L","NEW","B",0
"629dd4199343d7710fcdb39c","White",1422,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",2597,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",2035,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",3196,"H","NEW","B",0
"629dd4199343d7710fcdb39c","White",1461,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",1663,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",2583,"L","OLD","B",0
"629dd4199343d7710fcdb39c","White",5189,"H","NEW","B",1
"629dd4199343d7710fcdb39c","White",2078,"H","NEW","W",0
"629dd4199343d7710fcdb39c","White",1328,"L","NEW","W",0
"629dd4199343d7710fcdb39c","White",2577,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",3220,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",2766,"L","OLD","B",1
"629dd4199343d7710fcdb39c","White",1768,"H","OLD","B",1
"629dd4199343d7710fcdb39c","White",2525,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",2137,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",1689,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",2209,"H","NEW","B",0
"629dd4199343d7710fcdb39c","White",2097,"H","OLD","W",1
"629dd4199343d7710fcdb39c","White",2412,"L","NEW","B",0
"629dd4199343d7710fcdb39c","White",2341,"L","OLD","W",1
"629dd4199343d7710fcdb39c","White",1763,"H","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2414,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2452,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2373,"L","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2009,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2781,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2545,"H","NEW","W",1
"62abb1afcd1bb1a819c90a0c","Black",2742,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2599,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2354,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2186,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",3009,"L","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",3461,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3015,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2322,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2593,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2305,"H","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2270,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",5056,"L","OLD","B",0
"62abb1afcd1bb1a819c90a0c","Black",1952,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2264,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2615,"H","OLD","B",0
"62abb1afcd1bb1a819c90a0c","Black",2159,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",3878,"L","NEW","W",1
"62abb1afcd1bb1a819c90a0c","Black",2313,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2121,"L","NEW","W",1
"62abb1afcd1bb1a819c90a0c","Black",2486,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2433,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2415,"H","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2406,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2668,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",3436,"H","OLD","B",0
"62abb1afcd1bb1a819c90a0c","Black",5562,"H","OLD","B",0
"62abb1afcd1bb1a819c90a0c","Black",2759,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2388,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2707,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",1992,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2296,"L","OLD","B",0
"62abb1afcd1bb1a819c90a0c","Black",2576,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",4366,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3733,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2253,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",3874,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3561,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",5037,"L","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",4660,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2598,"L","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2459,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2552,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2247,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2235,"L","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2270,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2706,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",3051,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2672,"H","NEW","B",1
"62abb1afcd1bb1a819c90a0c","Black",1966,"H","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2393,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2320,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2352,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2760,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2571,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2286,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",3685,"L","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2607,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2394,"H","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2743,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2337,"L","NEW","B",0
"62abb1afcd1bb1a819c90a0c","Black",2469,"H","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",2471,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",4061,"H","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2541,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",4432,"L","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",4542,"L","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",2968,"L","OLD","W",1
"62abb1afcd1bb1a819c90a0c","Black",2583,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",2404,"L","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3282,"L","OLD","W",0
"62abb1afcd1bb1a819c90a0c","Black",4435,"H","NEW","W",0
"62abb1afcd1bb1a819c90a0c","Black",3735,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3691,"H","OLD","B",1
"62abb1afcd1bb1a819c90a0c","Black",3795,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2671,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",6641,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2866,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3272,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2542,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2924,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2822,"L","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",3220,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3717,"L","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",2425,"H","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",3198,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3230,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",3202,"H","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",3515,"H","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",3303,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2510,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",4003,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2586,"L","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",2524,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3182,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",3455,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",3054,"H","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",2737,"L","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",2959,"L","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",3312,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2910,"H","NEW","B",1
"62b836d1a99c01a1f84f68bb","White",6357,"H","NEW","B",1
"62b836d1a99c01a1f84f68bb","White",3686,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",3450,"L","NEW","W",1
"62b836d1a99c01a1f84f68bb","White",3320,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",3825,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",4406,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2504,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",4849,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3412,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",3063,"L","NEW","W",1
"62b836d1a99c01a1f84f68bb","White",2829,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2881,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",3024,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2625,"L","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",3546,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2399,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2410,"L","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",3509,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2866,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",3121,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2597,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",4210,"L","NEW","B",1
"62b836d1a99c01a1f84f68bb","White",4331,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2938,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2608,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",3399,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2928,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2880,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",1915,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",6997,"H","NEW","B",1
"62b836d1a99c01a1f84f68bb","White",2575,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",4216,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",3402,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2356,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2899,"H","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",3017,"L","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2559,"H","OLD","W",0
"62b836d1a99c01a1f84f68bb","White",3051,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2801,"L","NEW","B",1
"62b836d1a99c01a1f84f68bb","White",2620,"H","NEW","W",0
"62b836d1a99c01a1f84f68bb","White",2440,"L","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",5936,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2993,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2925,"L","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2303,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",3023,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2780,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2208,"L","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",4315,"L","NEW","W",1
"62b836d1a99c01a1f84f68bb","White",5766,"H","OLD","B",0
"62b836d1a99c01a1f84f68bb","White",3259,"H","OLD","B",1
"62b836d1a99c01a1f84f68bb","White",2799,"H","OLD","W",1
"62b836d1a99c01a1f84f68bb","White",2648,"H","NEW","B",0
"62b836d1a99c01a1f84f68bb","White",2772,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",6140,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",4326,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",3410,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",1935,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",2965,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",6335,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",2111,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",2009,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",3202,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",9780,"H","NEW","W",1
"63052f20afc39e87110eb83e","Black",2656,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",4594,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",3810,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",1976,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",5513,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",7691,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",3186,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",2670,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",3020,"L","NEW","W",1
"63052f20afc39e87110eb83e","Black",6618,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",3969,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",6521,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",7976,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",3710,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",6645,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",5152,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",3006,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",3143,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",1983,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",1873,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",7887,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",3961,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",4599,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",2405,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",2051,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",2987,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",3318,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",8631,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",2575,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",15337,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",2052,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",2375,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",1970,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",8732,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",6500,"H","NEW","B",0
"63052f20afc39e87110eb83e","Black",7689,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",3485,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",5289,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",2953,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",3899,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",2508,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",2499,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",2537,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",2063,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",2418,"H","OLD","W",1
"63052f20afc39e87110eb83e","Black",2196,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",5677,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",1868,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",7533,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",2171,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",2088,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",4242,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",3425,"L","NEW","W",0
"63052f20afc39e87110eb83e","Black",2215,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",2126,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",2642,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",4633,"L","NEW","B",0
"63052f20afc39e87110eb83e","Black",2238,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",2247,"H","OLD","B",1
"63052f20afc39e87110eb83e","Black",1932,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",2154,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",4004,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",3047,"H","NEW","W",0
"63052f20afc39e87110eb83e","Black",9764,"H","NEW","B",1
"63052f20afc39e87110eb83e","Black",4374,"L","NEW","W",1
"63052f20afc39e87110eb83e","Black",1926,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",9985,"H","OLD","W",0
"63052f20afc39e87110eb83e","Black",2223,"L","OLD","B",1
"63052f20afc39e87110eb83e","Black",2226,"L","OLD","W",1
"63052f20afc39e87110eb83e","Black",1974,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1364,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",2465,"L","OLD","W",0
"6318f811441991ef04d3d712","Black",1156,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",2087,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1686,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1474,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",2036,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1295,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1495,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",3060,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1823,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",2476,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",1442,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",4547,"H","OLD","B",0
"6318f811441991ef04d3d712","Black",1692,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",3084,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1054,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1378,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",2096,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",2281,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",2043,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",2059,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",2084,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1538,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",2262,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1931,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1144,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1912,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1191,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1561,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",3582,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1287,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",1342,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1850,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",2034,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",1315,"H","OLD","W",0
"6318f811441991ef04d3d712","Black",1649,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1736,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",3705,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",2081,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1449,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1426,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",7134,"L","NEW","B",1
"6318f811441991ef04d3d712","Black",1573,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1647,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",1270,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1547,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1785,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",2622,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1569,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1489,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",1428,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1530,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",2135,"L","NEW","B",1
"6318f811441991ef04d3d712","Black",2415,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",1810,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",2039,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",1562,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",1469,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",1312,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1476,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",3887,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1019,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",1126,"H","NEW","W",0
"6318f811441991ef04d3d712","Black",1645,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",1017,"L","NEW","B",0
"6318f811441991ef04d3d712","Black",2759,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",2784,"L","NEW","W",0
"6318f811441991ef04d3d712","Black",1884,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",1320,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",1214,"L","OLD","B",1
"6318f811441991ef04d3d712","Black",3731,"L","NEW","W",1
"6318f811441991ef04d3d712","Black",1813,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",1630,"H","OLD","B",1
"6318f811441991ef04d3d712","Black",1152,"L","OLD","W",0
"6318f811441991ef04d3d712","Black",1788,"H","OLD","W",1
"6318f811441991ef04d3d712","Black",1395,"L","OLD","W",1
"6318f811441991ef04d3d712","Black",1660,"H","NEW","B",0
"6318f811441991ef04d3d712","Black",1720,"H","NEW","B",1
"6318f811441991ef04d3d712","Black",1448,"L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",1904,"L","NEW","W",0
"6346d9fda71cffd6c403c4a2","Black",3860,"H","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",2899,"H","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",165660,"H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2637,"L","NEW","W",0
"6346d9fda71cffd6c403c4a2","Black",4610,"H","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",8644,"L","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",2388,"L","NEW","W",0
"6346d9fda71cffd6c403c4a2","Black",2282,"H","NEW","B",1
"6346d9fda71cffd6c403c4a2","Black",2738,"H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2150,"H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2841,"L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",4591,"L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",4688,"L","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",2318,"L","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",2306,"H","NEW","W",0
"6346d9fda71cffd6c403c4a2","Black",2727,"L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",162499,"L","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",2047,"H","NEW","W",1
"6346d9fda71cffd6c403c4a2","Black",5350,"H","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",2091,"L","NEW","W",1
"6346d9fda71cffd6c403c4a2","Black",3688,"H","NEW","B",1
"6346d9fda71cffd6c403c4a2","Black",3733,"H","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",2052,"L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2596,"H","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",4208,"L","NEW","B",0
"6346d9fda71cffd6c403c4a2","Black",1982,"H","NEW","W",0
"6346d9fda71cffd6c403c4a2","Black",6331,"L","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",4508,"L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",6407,"L","OLD","B",1
